Serial_Number,Company_Name,Current_Market_Price_Rs,Price_to_Earnings_Ratio,Market_Capitalization_Rs_Cr,Dividend_Yield_Percentage,Net_Profit_Quarter_Rs_Cr,Quarterly_Profit_Variation_Percentage,Sales_Quarter_Rs_Cr,Quarterly_Sales_Variation_Percentage,Return_on_Capital_Employed_Percentage
2310.,Vaishali Pharma,17.64,171.90,189.09,0.00,1.97,15.88,20.79,65.39,5.72
2311.,Debock Industrie,3.14,7.81,51.10,0.00,3.24,100.00,16.19,-46.11,5.72
2312.,Last Mile Enter.,353.75,51.38,822.09,0.07,9.55,5405.56,31.70,,5.72
2313.,Indus Finance,41.71,26.09,38.62,0.72,0.81,326.32,2.06,329.17,5.71
2314.,Chemcon Special.,230.91,44.42,845.84,0.00,6.33,6.57,52.60,-30.04,5.71
2315.,GHCL Textiles,99.79,20.23,953.85,0.50,20.60,234.96,304.62,17.15,5.71
2316.,Associated Cera.,217.00,43.77,65.21,0.00,0.09,-90.43,12.37,35.49,5.69
2317.,Quick Heal Tech,653.00,109.10,3521.61,0.46,4.15,-67.83,73.49,-6.21,5.69
2318.,Ajanta Soya,55.97,26.39,450.46,0.00,7.92,571.19,303.89,11.84,5.68
2319.,Mitshi India,16.67,,14.67,0.00,0.05,-91.67,1.18,-85.75,5.68
2320.,Lead Financial S,22.42,32.17,7.40,0.00,0.05,-28.57,0.16,6.67,5.67
2321.,Lakhotia Poly.,38.50,38.40,40.32,0.00,1.14,392.31,24.12,503.00,5.67
2322.,Barbeque-Nation,437.60,,1710.01,0.00,-7.13,40.23,305.70,1.33,5.67
2323.,Gini Silk Mills,129.45,34.79,72.36,0.00,0.59,-46.85,10.92,-6.83,5.66
2324.,HLV,18.88,54.88,1244.68,0.00,3.49,-41.58,43.37,4.83,5.66
2325.,Patel Integrated,22.61,23.42,157.37,0.44,2.03,51.49,84.23,26.00,5.66
2326.,Hercules Hoists,228.69,19.73,731.81,1.75,5.94,23.49,38.14,-7.09,5.66
2327.,Basant Agro Tech,18.31,20.02,165.94,0.27,0.34,109.07,84.12,4.33,5.65
2328.,Transwind Infra.,21.50,19.70,14.38,0.00,0.35,252.17,7.32,36.06,5.65
2329.,Sahara Housing,42.88,30.02,30.02,0.00,0.10,-72.22,2.11,-22.71,5.62
2330.,Veer Global Inf.,168.00,98.52,272.89,0.00,1.72,1811.11,5.09,-45.03,5.62
2331.,Bimetal Bearings,665.85,30.47,255.02,1.88,2.37,-6.32,62.61,6.12,5.61
2332.,Picturehouse,9.54,,49.85,0.00,-0.30,25.00,0.01,-66.67,5.61
2333.,Media Matrix,15.92,304.10,1803.33,0.00,2.05,28.45,1125.60,76.89,5.57
2334.,Sulabh Engineers,5.10,36.34,51.24,0.00,0.75,0.00,1.83,-17.19,5.57
2335.,Lords Ishwar,23.76,42.26,17.75,0.00,0.05,-54.55,2.00,15.61,5.56
2336.,AVI Products,25.99,53.69,8.59,0.00,0.01,-92.86,0.89,-28.80,5.56
2337.,Panchmahal Steel,281.90,92.58,537.87,0.00,1.78,150.70,99.05,-16.89,5.55
2338.,Sakthi Sugars,31.61,,375.68,0.00,-28.98,-84.47,73.38,-69.07,5.53
2339.,Elegant Marbles,286.65,20.21,104.91,0.96,2.55,34.21,10.38,20.84,5.53
2340.,Remi Edelstahl,103.60,36.82,113.78,0.00,1.26,117.24,31.95,17.20,5.53
2341.,Kanishk Steel,35.45,,100.82,0.00,0.70,-69.96,93.64,3.86,5.52
2342.,V B Desai Fin.,35.94,33.22,16.28,0.00,0.09,50.00,0.73,46.00,5.51
2343.,Pion. Embroider.,56.32,50.89,173.55,0.00,0.68,3300.00,93.81,13.70,5.51
2344.,Polymechplast Ma,75.32,40.57,42.19,1.33,0.55,-20.29,16.40,4.59,5.50
2345.,Aditya Consumer,69.00,,100.97,0.00,-2.29,-198.71,48.20,3.99,5.49
2346.,Agarwal Float,71.90,38.58,52.08,0.00,2.03,,32.48,-22.98,5.48
2347.,Sar Auto Prod.,1950.00,884.88,929.12,0.00,0.32,-23.81,4.35,-16.35,5.44
2348.,Pansari Develop.,195.38,63.01,340.88,0.00,0.91,10.98,6.07,8.39,5.44
2349.,Ranjeet Mechatr.,35.80,,35.80,0.00,-0.62,-177.50,3.13,-39.11,5.42
2350.,Standard Surfact,55.09,56.19,45.51,0.00,-0.26,-189.66,45.44,43.34,5.40
2351.,Sanchay Finvest,46.00,39.16,14.49,0.00,-0.42,-233.33,-0.25,-173.53,5.39
2352.,Harri. Malayalam,332.10,191.58,613.06,0.00,4.11,291.16,137.30,12.79,5.39
2353.,Sagardeep Alloys,29.58,56.07,50.46,0.00,0.36,12.50,33.66,25.60,5.39
2354.,Tai Industries,51.65,20.25,30.99,0.00,0.62,-7.46,66.74,139.64,5.38
2355.,I G Petrochems,557.95,29.77,1718.20,1.34,28.31,180.85,582.96,16.19,5.38
2356.,Dhanlaxmi Bank,31.59,51.59,1246.85,0.00,25.81,11.44,328.83,8.20,5.38
2357.,Accuracy Shippi.,11.18,18.28,168.33,0.00,0.44,121.15,253.15,22.08,5.38
2358.,Pace E-Commerce,33.75,21.85,76.05,0.00,1.36,,26.49,100.38,5.38
2359.,Sandu Pharma.,56.89,37.39,54.96,1.41,0.50,-9.09,17.70,6.56,5.36
2360.,Ashoka Metcast,23.48,6.56,58.69,0.00,3.48,894.29,14.33,142.47,5.36
2361.,Swelect Energy,1015.50,58.82,1539.37,0.30,8.99,245.43,197.64,308.77,5.35
2362.,Aartech Solonics,91.05,83.60,289.27,0.27,1.62,237.50,9.41,3.98,5.35
2363.,Nahar Capital,321.15,12.72,537.80,0.47,14.32,16.99,14.54,20.17,5.34
2364.,Jayatma Industri,17.22,,10.63,0.00,-0.13,-750.00,2.47,-55.09,5.34
2365.,Andhra Sugars,97.49,23.27,1321.33,1.03,5.03,-76.35,528.42,2.03,5.34
2366.,Agni Green,38.80,180.48,75.80,0.00,0.15,,16.16,13.32,5.34
2367.,Rainbow Foundat.,37.92,33.01,188.15,0.00,1.50,265.85,33.24,58.21,5.33
2368.,Vertexplus Tech.,101.00,,55.34,0.00,-1.68,,7.26,-34.59,5.33
2369.,Times Guaranty,161.60,74.89,145.28,0.00,0.50,19.05,0.86,7.50,5.30
2370.,Amrapali Inds.,17.28,164.52,88.84,0.00,0.10,-66.67,8031.28,15.30,5.29
2371.,AKG Exim,18.31,52.41,58.18,0.00,0.15,-46.43,33.75,-7.76,5.29
2372.,Ashiana Agro Ind,11.87,45.50,5.46,0.00,0.01,-66.67,0.22,-15.38,5.28
2373.,India Home Loans,36.36,,51.93,0.00,0.06,-33.33,3.28,9.33,5.27
2374.,Retro Green,9.13,84.61,34.69,0.00,0.10,-23.08,0.76,55.10,5.27
2375.,Sellwin Traders,4.61,55.71,103.62,0.00,0.74,2366.67,10.18,93.90,5.27
2376.,Wires & Fabriks,209.15,46.04,64.00,0.05,0.43,2.38,27.79,-0.93,5.26
2377.,RTS Power Corpn.,296.75,42.38,272.08,0.00,0.61,-59.87,53.03,78.79,5.25
2378.,Universal Arts,6.79,18.81,6.77,0.00,0.10,266.67,0.00,,5.25
2379.,Fischer Medical,708.50,2060.04,3790.48,0.00,0.29,,39.66,,5.25
2380.,Mehai Technology,302.15,1294.82,1592.63,0.00,0.80,247.83,10.17,166.93,5.23
2381.,Alpine Housing,114.20,66.16,197.82,0.44,0.52,-39.53,9.43,-29.89,5.22
2382.,Cian Healthcare,3.66,36.60,9.15,0.00,0.25,,61.70,100.91,5.22
2383.,Munjal Showa,148.26,19.49,592.97,3.04,2.05,-22.05,317.72,10.60,5.21
2384.,J J Finance Corp,44.01,17.00,12.41,0.00,0.35,1650.00,0.58,346.15,5.19
2385.,Sarthak Global,18.32,,5.50,0.00,-0.08,-900.00,2.48,2655.56,5.19
2386.,Surat Trade,8.01,12.58,177.87,0.00,4.05,120.11,24.11,41.99,5.19
2387.,Angel Fibers,20.12,,50.30,0.00,0.04,-99.63,101.10,6.72,5.19
2388.,Ashish Polyplast,56.36,17.58,19.16,0.00,0.29,93.33,3.49,-13.18,5.18
2389.,Sanginita Chemi.,15.83,100.00,41.00,0.00,0.22,-59.26,61.34,83.60,5.18
2390.,Fiberweb (India),61.11,15.30,175.95,0.00,3.54,178.74,25.01,21.17,5.17
2391.,Aditya Spinners,30.40,159.03,50.89,0.00,-0.64,-6300.00,15.40,-1.60,5.17
2392.,Le Merite Export,281.40,223.99,660.76,0.07,2.76,,262.45,9.57,5.17
2393.,Cosmo Ferrites,371.65,,447.09,0.00,-1.97,-358.14,21.20,-10.85,5.16
2394.,White Organic,6.97,35.88,24.40,0.00,0.76,13.43,7.41,-10.94,5.15
2395.,Decorous Investm,13.03,50.00,4.50,0.00,0.02,-60.00,0.00,-100.00,5.14
2396.,Aarcon Facilitie,11.27,13.18,6.72,0.00,0.16,700.00,0.23,15.00,5.13
2397.,Khyati Multimed.,5.22,,5.64,0.00,0.82,1740.00,1.17,11600.00,5.13
2398.,Rodium Realty,160.90,46.66,52.26,0.00,0.65,210.17,13.66,74.90,5.13
2399.,TGV Sraac,107.85,21.63,1154.96,0.93,32.90,960.45,428.06,18.79,5.12
2400.,Abirami Fin.,69.70,24.76,37.64,3.59,0.14,16.67,0.00,,5.12
2401.,Jhaveri Credits,272.10,65.38,244.51,0.00,1.40,311.76,5.59,2330.43,5.12
2402.,Bhageria Indust.,209.79,32.33,915.61,0.48,6.73,137.81,129.37,26.14,5.12
2403.,Jet Knitwears,110.00,404.00,48.48,0.00,0.06,,15.44,-10.80,5.11
2404.,Anjani Finance,13.44,47.00,13.63,0.00,0.12,-60.00,0.09,-64.00,5.09
2405.,Elin Electronics,204.85,60.26,1017.27,0.00,4.78,21.94,304.56,11.42,5.08
2406.,Ambica Agarbat.,31.08,35.59,53.39,0.00,0.93,162.42,33.51,37.84,5.07
2407.,IFL Enterprises,0.98,,73.53,0.00,-0.42,-235.48,2.87,54.30,5.06
2408.,Tridhya Tech,37.10,12.54,86.40,0.00,0.21,,21.83,25.03,5.06
2409.,Ishan Internat.,1.95,73.98,42.17,0.00,0.33,,29.95,232.41,5.06
2410.,Saj,48.65,22.74,78.45,0.00,1.82,,7.26,0.83,5.06
2411.,Vivanta Indust.,3.66,228.75,45.75,0.00,0.03,-95.59,1.86,-79.22,5.05
2412.,Shrydus Indust.,12.89,13.44,41.27,0.00,2.73,1416.67,3.50,62.79,5.04
2413.,Smartlink Hold.,196.00,25.39,195.51,0.00,0.67,-19.28,58.57,13.03,5.04
2414.,Aro Granite Inds,49.87,,76.30,0.00,-7.20,-1946.15,28.61,-23.54,5.03
2415.,Epic Energy,109.85,105.63,79.22,0.00,0.34,1600.00,0.69,35.29,5.03
2416.,Super Sales Ind.,1341.45,92.96,411.83,0.52,1.38,-86.54,101.17,-7.10,5.03
2417.,Amin Tannery,2.58,92.87,27.86,0.00,0.06,-25.00,10.27,1.58,5.03
2418.,Softsol India,297.80,21.47,439.66,0.00,12.00,395.87,26.52,39.58,5.02
2419.,Dhampur Bio,117.69,74.27,781.32,2.12,-23.37,-39050.00,465.97,-13.42,5.02
2420.,Neil Industries,13.08,12.07,25.58,0.00,0.34,-39.29,0.76,-10.59,5.01
2421.,Advance Lifes.,32.66,18.65,20.33,0.00,-0.03,-107.50,0.00,,5.00
2422.,Hindustan Agrig.,54.10,44.91,23.80,0.00,0.14,100.00,0.00,,4.96
2423.,Apex Frozen Food,264.30,174.25,825.94,0.76,-1.67,-120.02,199.52,-17.05,4.96
2424.,Biofil Chemicals,61.49,188.75,100.04,0.00,0.02,-83.33,2.41,-86.13,4.94
2425.,Butterfly Gan Ap,796.10,,1423.43,0.00,12.68,-13.09,257.70,-16.32,4.94
2426.,Dynemic Products,406.35,40.87,488.77,0.00,3.89,208.36,97.85,49.64,4.94
2427.,Shah Metacorp,4.50,38.14,263.20,0.00,2.47,225.00,48.54,127.57,4.94
2428.,Sh. Karthik Pap.,12.28,61.76,23.47,0.00,0.14,-36.36,15.17,-1.81,4.93
2429.,Shivagrico Impl.,29.99,187.75,15.02,0.00,0.06,0.00,10.94,-5.03,4.92
2430.,AA Plus Trade,13.71,123.52,33.35,0.00,0.03,,1.50,-87.97,4.90
2431.,Aashka Hospitals,108.75,71.68,254.48,0.00,1.62,,12.36,14.44,4.90
2432.,Kohinoor Foods,42.99,,159.37,0.00,-0.09,62.78,23.39,6.17,4.89
2433.,Dhunseri Invest.,2023.80,12.97,1233.95,0.12,82.65,16.53,160.06,163.21,4.89
2434.,Sawaca Business,0.73,47.45,41.76,0.00,0.50,47.06,30.95,10216.67,4.88
2435.,B.C. Power,4.22,,29.46,0.00,0.30,-82.35,36.43,5.62,4.88
2436.,Omax Autos,121.30,38.50,259.46,1.65,15.54,155.71,78.58,4.91,4.87
2437.,Mirza Internatio,38.54,43.91,532.63,0.00,5.90,47.13,201.39,-3.50,4.87
2438.,Kuber Udyog,19.20,59.91,6.59,0.00,0.00,-100.00,0.11,-15.38,4.87
2439.,CDG Petchem,65.11,,20.05,0.00,-0.36,,6.04,-48.51,4.87
2440.,Lyons Corporate,26.13,,12.22,0.00,-0.40,-150.00,0.21,31.25,4.85
2441.,OnMobile Global,72.55,,771.36,0.00,-12.10,-206.69,129.30,-3.34,4.84
2442.,Arihant's Secur.,33.12,20.44,16.56,0.00,0.86,-18.87,0.98,-16.95,4.82
2443.,Prakash Woollen,36.57,,37.52,0.00,-0.99,-6.45,28.27,13.13,4.82
2444.,Sintercom India,179.24,461.13,493.41,0.00,0.12,-53.85,20.91,-4.65,4.82
2445.,Kay Power &Paper,37.89,65.91,83.70,0.00,0.03,-89.29,8.80,7.45,4.81
2446.,Alembic,136.22,11.27,3497.88,1.76,121.02,33.46,52.91,63.91,4.81
2447.,Leading Lea. Fin,9.26,646.10,407.04,0.00,-0.23,-142.59,6.41,574.74,4.81
2448.,Hind.Composites,560.70,25.57,828.10,0.36,9.29,-6.54,76.95,7.29,4.80
2449.,Murudesh.Ceramic,51.28,41.84,310.48,0.98,2.70,125.00,42.85,-6.26,4.79
2450.,ECS Biztech,10.20,7.31,20.97,0.00,0.04,0.00,0.46,-23.33,4.78
2451.,Perfect-Octave,4.04,70.10,14.02,0.00,-0.08,60.00,0.04,-20.00,4.77
2452.,Manali Petrochem,64.40,60.33,1107.68,1.16,0.20,-98.16,230.22,-14.73,4.75
2453.,Sparc Electrex,14.58,296.60,14.83,0.00,0.02,-71.43,1.34,39.58,4.74
2454.,Igarashi Motors,727.25,101.06,2289.02,0.14,7.79,433.56,216.07,21.09,4.74
2455.,Kanpur Plastipa.,130.47,,303.04,0.00,1.44,-36.28,151.63,26.82,4.74
2456.,SEPC,22.02,152.56,3443.18,0.00,2.29,-59.47,170.99,32.37,4.71
2457.,Naga Dhunseri,4374.00,11.83,437.40,0.06,11.50,-31.06,3.74,-57.21,4.71
2458.,TransIndia Real,40.05,26.46,984.01,1.25,6.60,-28.02,20.02,-19.53,4.71
2459.,Refex Renewables,831.65,,373.53,0.00,-12.69,-81.03,14.00,-31.91,4.70
2460.,A-1,399.35,165.79,459.25,0.38,0.97,2525.00,76.19,61.42,4.67
2461.,Shakti Press,33.80,,11.90,0.00,0.05,-83.87,3.08,9.22,4.66
2462.,Mahaan Foods,76.00,51.15,26.60,0.00,0.28,-40.43,0.00,,4.65
2463.,NIIT,192.70,56.06,2611.27,0.65,12.14,21.63,90.71,11.42,4.64
2464.,Jet Freight,17.20,13.11,79.81,0.00,0.59,137.34,87.47,-4.59,4.64
2465.,Vivaa Tradecom,40.35,27.88,15.89,0.00,0.24,,160.75,52.78,4.64
2466.,KKV Agro Powers,710.00,87.50,40.25,0.00,0.87,,439.04,-57.13,4.62
2467.,Ganga Forging,7.64,132.04,102.99,0.00,0.28,27.27,11.51,34.31,4.61
2468.,Vani Commercials,12.48,61.04,14.65,0.00,-0.20,-600.00,1.39,73.75,4.60
2469.,Coastal Corporat,269.35,1163.90,360.81,0.45,0.51,-88.62,154.77,38.98,4.59
2470.,Riddhi Siddhi Gl,648.00,5.83,462.01,0.46,13.34,47.07,48.90,169.72,4.59
2471.,The Byke Hospi.,98.74,85.47,516.21,0.00,0.48,-46.07,20.49,3.69,4.58
2472.,Odyssey Corpn.,40.30,99.22,158.76,0.00,3.99,69.23,0.28,-97.31,4.58
2473.,Natural Capsules,276.05,131.55,285.47,0.00,-0.61,-139.10,41.22,9.86,4.57
2474.,Inani Marbles,25.53,11.64,47.49,0.16,0.79,515.79,8.50,-15.84,4.56
2475.,Mathew Easow Res,11.88,98.75,7.90,0.00,0.03,200.00,0.75,22.95,4.56
2476.,Bonlon Industrie,35.00,17.54,49.64,0.00,0.47,135.00,204.65,56.54,4.56
2477.,Gratex Industrie,27.53,139.00,8.34,0.00,0.00,,1.04,8.33,4.54
2478.,Sofcom Systems,69.87,483.83,29.03,0.00,0.17,112.50,0.29,222.22,4.54
2479.,Navoday Enterpri,9.45,80.89,7.28,0.00,0.07,,1.67,-76.48,4.54
2480.,Vikas Ecotech,3.36,37.66,594.29,0.00,2.42,36.72,67.34,10.87,4.53
2481.,Exxaro Tiles,9.06,,405.35,0.00,-0.63,-554.55,69.90,-15.30,4.53
2482.,Maral Overseas,82.97,,344.41,0.00,-6.96,-203.93,271.04,10.63,4.52
2483.,Garnet Construct,32.68,6.83,45.43,0.00,-0.87,-126.05,0.79,-31.30,4.51
2484.,Mena Mani Inds.,6.84,88.00,68.64,0.00,0.51,666.67,2.00,72.41,4.51
2485.,Vilin Bio Med,24.00,,33.48,0.00,0.12,,4.49,-41.31,4.51
2486.,Fine Line Cir.,110.15,182.69,52.98,0.00,0.07,163.64,7.05,36.10,4.49
2487.,India Motor Part,1212.45,19.62,1513.14,2.23,22.37,7.91,186.54,5.13,4.49
2488.,Art Nirman Ltd,57.00,114.72,142.25,0.00,0.53,-20.90,8.46,-29.21,4.49
2489.,Kreon Finnancial,29.82,,60.30,0.00,0.16,-85.45,5.91,62.81,4.48
2490.,Concord Drugs,38.46,,38.46,0.00,0.05,-90.57,11.84,60.43,4.48
2491.,Beryl Securities,36.51,46.61,17.71,0.00,0.13,333.33,0.39,95.00,4.47
2492.,Frontier Capital,17.14,221.00,28.73,0.00,0.04,33.33,0.15,150.00,4.46
2493.,Jyoti,92.95,19.37,214.65,0.00,1.53,131.82,41.63,3.07,4.46
2494.,Parvati Sweetner,9.05,116.36,134.98,0.00,0.06,-53.85,9.15,-14.96,4.45
2495.,Multipurpose Trd,11.64,32.00,5.76,0.00,0.04,-20.00,0.09,0.00,4.44
2496.,N D Metal Inds.,100.00,95.38,24.80,0.00,0.07,250.00,0.00,,4.43
2497.,Asian Hotels (N),312.25,,607.43,0.00,-51.96,-125.13,78.08,4.90,4.43
2498.,Chart.Logistics,12.23,47.09,121.49,0.00,0.31,487.50,16.16,-1.82,4.43
2499.,Toyam Sports,2.30,63.29,132.90,0.00,-3.88,-415.83,0.49,-74.74,4.43
2500.,California Soft.,17.86,44.53,27.61,0.00,0.08,100.00,1.07,3.88,4.42
2501.,Kandagiri Spinng,33.23,,12.79,0.00,-0.38,-522.22,0.50,,4.40
2502.,Superhouse Ltd,208.40,27.68,229.76,0.38,2.48,-62.40,182.13,-4.66,4.40
2503.,Saboo Sodium,28.29,40.25,118.74,0.00,0.65,983.33,12.37,30.07,4.39
2504.,H P Cotton Tex,130.50,,51.18,0.00,0.83,-84.49,33.74,50.02,4.39
2505.,Sicagen India,89.74,24.75,355.10,0.67,4.14,218.46,197.71,9.79,4.38
2506.,Shanthala,39.30,44.61,26.32,0.00,0.42,,25.85,38.01,4.38
2507.,S R G Securities,36.55,42.72,19.65,0.00,0.18,,0.65,-5.80,4.37
2508.,India Power Corp,17.22,94.26,1676.87,0.29,3.15,9.00,152.92,-7.44,4.36
2509.,Stanpacks(India),15.54,17.24,9.48,0.00,0.03,-25.00,7.33,-0.81,4.35
2510.,BKV Industries,14.88,383.17,22.99,0.00,-0.06,-300.00,0.20,0.00,4.34
2511.,Genus Paper & Bo,21.76,200.54,559.51,0.00,-0.42,-110.14,211.09,8.82,4.34
2512.,Kemistar Corp.,94.33,172.02,101.49,0.53,0.13,0.00,3.77,22.80,4.34
2513.,Modern Shares,63.64,41.44,18.65,0.00,0.19,18.75,1.12,27.27,4.33
2514.,Charter. Capital,286.30,14.13,86.18,0.00,1.33,-8.28,2.53,15.53,4.33
2515.,Teesta Agro Ind.,109.85,15.76,61.63,0.00,0.71,61.36,53.26,14.27,4.32
2516.,Southern Infosys,25.98,43.47,13.04,0.00,0.04,100.00,0.20,-94.01,4.32
2517.,Gujarat Hy-Spin,20.90,33.03,35.01,0.00,-0.30,,45.37,-6.14,4.31
2518.,Grill Splendour,83.10,,43.28,0.00,-1.45,,4.41,-34.28,4.31
2519.,Roopshri Resorts,41.00,52.86,29.60,0.00,0.37,,0.67,-19.28,4.29
2520.,Greencrest Finan,0.92,,33.63,0.00,1.71,-69.02,15.47,15.19,4.27
2521.,Valson Industrie,31.00,42.41,23.75,0.00,-0.03,-107.69,30.59,-11.26,4.27
2522.,Rajdarshan Inds,57.97,16.85,18.03,0.00,0.21,10.53,0.38,,4.26
2523.,Gopal Iron Stl.,7.31,,3.60,0.00,-0.05,-183.33,0.24,-91.27,4.26
2524.,Singer India,78.66,97.78,484.98,0.00,1.27,4.96,105.76,0.86,4.26
2525.,Mangalam Organic,428.45,51.18,366.94,0.00,2.15,241.27,138.32,-18.11,4.26
2526.,Tainwala Chem.,280.10,64.89,262.17,0.00,3.42,-27.54,4.97,-21.86,4.24
2527.,UR Sugar,9.19,2412.50,48.25,0.00,0.00,-100.00,0.00,,4.24
2528.,Kranti Industrie,101.76,,116.11,0.00,-0.82,-326.09,19.26,-11.00,4.24
2529.,Oriental Aromat.,438.00,36.08,1474.03,0.11,16.31,552.40,236.77,4.39,4.21
2530.,Rita Finance and,20.37,78.35,20.37,0.00,0.07,-69.57,0.23,-34.29,4.21
2531.,Parshwanath Corp,143.40,67.03,44.91,0.00,0.16,66.67,0.18,38.46,4.20
2532.,Vishvprabha Ven.,70.41,,21.96,0.71,0.39,85.71,4.35,106.16,4.20
2533.,Modern Steels,19.06,30.86,26.23,0.00,-0.04,,0.00,,4.19
2534.,Atul Auto,570.50,107.85,1583.21,0.00,4.57,-35.90,181.65,18.59,4.19
2535.,Dredging Corpn.,839.15,,2349.62,0.00,-33.51,-416.37,204.50,3.40,4.18
2536.,Srestha Finvest,0.81,6.39,132.84,0.00,-14.82,-349.09,3.58,70.48,4.18
2537.,Alphageo (India),446.55,16.28,284.22,1.79,1.67,138.75,18.69,682.01,4.18
2538.,Nam Securities,153.20,229.47,82.61,0.00,0.17,6.25,19.82,-12.69,4.16
2539.,B-Right Real,412.30,325.16,425.96,0.00,0.03,,40.63,116.23,4.15
2540.,Kiran Vyapar,279.25,9.26,761.91,0.36,33.29,298.21,41.70,288.99,4.14
2541.,Vapi Enterprise,145.00,34.80,33.06,0.00,0.26,42.11,0.51,-5.56,4.13
2542.,Archidply Decor,98.40,182.57,54.77,0.00,0.26,18.18,14.10,8.46,4.13
2543.,Samrat Pharma,399.20,19.06,123.35,0.25,2.66,1500.00,70.17,-12.00,4.11
2544.,S.M. Gold,18.56,12.26,18.63,0.00,0.68,134.48,18.30,35.46,4.09
2545.,Ashirwad Steels,44.26,21.45,55.33,0.00,0.51,2.00,0.28,21.74,4.08
2546.,Jiwanram Sheo,13.50,16.96,33.41,0.00,0.91,,18.77,6.71,4.07
2547.,Smiths & Founder,7.38,72.38,75.27,0.00,0.36,350.00,3.63,53.81,4.06
2548.,Guj. Raffia Inds,97.64,77.60,52.77,0.00,0.07,16.67,5.47,-28.31,4.05
2549.,KMG Milk Food,33.89,,17.98,0.00,-0.38,-65.22,1.27,2440.00,4.05
2550.,IP Rings,192.20,,243.63,0.00,-0.97,53.37,79.28,1.98,4.05
2551.,KIC Metaliks,42.89,237.88,152.24,0.00,0.16,-84.47,234.18,17.78,4.04
2552.,Morarka Finance,151.10,22.08,68.00,3.97,0.54,-11.48,1.19,32.22,4.04
2553.,Adinath Exim Res,65.14,47.68,28.13,0.00,0.15,0.00,0.28,7.69,4.04
2554.,Gyan Developers,31.44,,9.43,0.00,-0.01,-104.35,0.00,-100.00,4.02
2555.,Indra Industries,8.23,,5.33,0.00,-0.22,-162.86,0.00,,4.01
2556.,Rapicut Carbides,115.90,,62.24,0.00,-0.47,-370.00,8.95,-42.99,4.00
2557.,Purple Entertain,4.65,19.14,4.02,0.00,0.11,120.00,0.00,,4.00
2558.,Zenith Health,5.59,500.67,30.04,0.00,0.09,-25.00,3.03,-13.18,3.98
2559.,Super Spinning,14.73,,81.02,0.00,-0.13,103.16,1.59,8.90,3.97
2560.,Polymac Thermof.,18.58,,8.88,0.00,-0.49,,3.87,-53.76,3.97
2561.,Megri Soft,200.00,89.73,62.81,0.00,0.14,100.00,0.87,148.57,3.97
2562.,Jaykay Enter.,124.40,139.05,1454.43,0.00,0.58,-80.71,30.81,278.50,3.97
2563.,Orient Press,113.96,,113.96,0.00,-0.74,8.64,36.75,-3.26,3.95
2564.,Simran Farms,212.30,13.94,80.46,0.00,0.24,-91.92,174.64,46.71,3.95
2565.,Hariyana Ship,128.95,53.04,79.56,0.00,0.49,-91.72,0.00,-100.00,3.92
2566.,Hardwyn India,18.96,74.20,926.07,0.00,3.87,186.67,39.87,9.71,3.92
2567.,Suryavanshi Spg.,26.93,,13.22,0.00,-2.49,-261.29,0.16,45.45,3.91
2568.,Palm Jewels,28.01,45.35,28.12,0.00,0.24,700.00,49.53,46.58,3.91
2569.,Forbes & Co,477.55,30.23,616.04,0.00,5.14,968.00,34.66,123.04,3.89
2570.,Everest Inds.,780.90,156.57,1235.37,0.32,-11.67,-99.83,376.82,22.50,3.88
2571.,Hexa Tradex,277.70,,1534.29,0.00,-45.57,-3021.15,3.06,-20.52,3.87
2572.,Surana Telecom,24.61,33.51,334.11,0.00,1.91,176.81,3.01,-47.92,3.87
2573.,Thinkink Picture,1.57,265.82,74.43,1.27,0.46,-86.78,1.17,-82.00,3.87
2574.,Seasons Textiles,19.87,124.00,14.88,0.00,0.02,109.52,8.63,57.48,3.86
2575.,Rel. Indl. Infra,1179.55,170.93,1781.12,0.30,2.43,-2.02,12.24,-14.76,3.86
2576.,Vikas Lifecare,4.28,,795.08,0.00,2.15,-70.63,134.88,16.25,3.86
2577.,Jai Corp,225.55,60.45,4024.93,0.22,17.11,47.76,135.37,14.84,3.85
2578.,IndiaNivesh,15.61,18.13,58.93,0.00,1.55,0.65,1.50,0.67,3.83
2579.,Bharat Road,45.29,,380.21,0.00,-10.08,87.16,76.21,-16.26,3.83
2580.,Cindrella Fin.,14.95,29.62,6.22,0.00,0.01,-75.00,0.04,300.00,3.83
2581.,Gagan Gases,25.11,70.94,11.35,0.00,0.08,100.00,1.43,160.00,3.82
2582.,Vivid Global,19.92,60.60,18.18,0.00,0.12,-69.23,7.04,10.00,3.80
2583.,Bothra Metals,12.90,64.57,23.89,0.00,0.26,,6.96,-43.51,3.79
2584.,Bartronics India,20.11,227.70,612.50,0.00,0.25,139.06,8.85,-28.80,3.78
2585.,Prozone Realty,39.21,,598.34,0.00,0.39,-71.94,48.86,28.58,3.78
2586.,Sarthak Industri,30.63,18.85,28.46,0.00,0.88,214.29,32.16,268.38,3.77
2587.,Waa Solar,118.55,120.98,157.28,0.00,-0.29,,14.38,-39.20,3.76
2588.,Assam Entrade,688.00,33.13,99.06,0.00,1.72,341.03,2.39,70.71,3.76
2589.,Pro Fin Capital,5.28,174.91,167.91,0.00,2.46,261.76,6.97,64.78,3.75
2590.,Sah Polymers,87.03,335.07,224.50,0.00,0.26,136.36,31.33,18.94,3.75
2591.,United Textiles,17.21,,5.16,0.00,0.00,-100.00,1.90,-40.25,3.72
